id,Lng,Lat,Cid,tradeTime,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,floor,buildingType,constructionTime,renovationCondition,buildingStructure,elevator,fiveYearsProperty,subway,district
101091191078,116.432937,39.951953,1111027374993,2016-09-22,53,1500,103499,144.93,3,1,1,2,7,4,2003,3,2,1,0,1,1
101091192918,116.396473,39.885907,1111027374297,2016-07-11,79,1380,94359,146.25,3,2,1,2,8,4,2006,4,6,1,1,0,10
101091193982,116.217497,39.774477,1111046319521,2016-07-27,32,277,29487,93.94,2,1,1,1,16,4,2013,3,6,1,0,1,5
101091195621,116.377179,39.88737,1111027379269,2016-07-28,185,480,61147,78.5,3,1,1,1,6,4,1996,3,2,0,1,1,10
101091195682,116.128533,39.723864,1111027377376,2016-08-17,46,260,18706,139,3,1,1,1,6,4,2003,4,2,0,1,1,5
101091196183,116.448302,39.960966,1111027374893,2016-09-23,11,360,30385,118.48,2,2,1,1,25,1,2008,4,6,1,0,0,7
101091196336,116.354653,39.977355,1111027379573,2017-03-06,87,567,98097,57.8,2,1,1,1,6,4,1983,3,2,0,1,1,8
101091197359,116.43113,39.929456,1111027374980,2017-01-05,71,575,97657,58.88,2,1,1,1,6,4,1988,3,4,0,1,1,1
101091197520,116.498691,39.922943,1111027377597,2016-09-23,28,375,92891,40.37,1,0,0,1,24,4,2011,4,6,1,0,0,7
101091198125,116.217497,39.774477,1111046319521,2016-07-27,21,275,29275,93.94,2,2,1,1,16,4,2013,2,6,1,0,1,5
101091198263,116.432684,40.077562,1111027380057,2016-09-15,7,522,33038,158,3,2,1,2,15,4,2008,3,6,1,0,0,6
101091198358,116.400088,40.113401,1111027380222,2016-06-16,26,260,21139,123,3,2,1,2,6,4,1999,4,2,0,1,0,6
101091199293,116.448783,39.894213,1111027379543,2016-09-24,63,1380,73105,188.77,3,2,1,2,24,3,2008,2,6,1,0,1,1
101091201304,116.342088,39.749733,1111027378968,2016-08-07,232,235,32285,72.79,2,1,1,1,6,4,1992,4,4,0,1,1,4
101091201415,116.402983,39.859787,1111027382519,2016-07-29,55,478,43110,110.88,3,1,1,2,24,1,2002,3,6,1,0,0,2
101091201565,116.384761,39.844664,1111027378517,2016-06-24,23,220,37498,58.67,1,1,1,1,18,1,2002,3,6,1,1,1,2
101091201665,116.459113,39.917993,1111027380434,2016-06-20,20,1600,52974,302.04,3,2,2,2,30,1,2005,4,6,1,1,1,7
101091203806,116.42022,40.044807,1111027379889,2016-08-04,80,560,51656,108.41,2,1,1,2,32,1,2008,4,6,1,1,1,7
101091203829,116.423761,39.872299,1111027378728,2016-06-19,31,235.5,39916,59,2,1,1,1,6,4,1992,4,2,0,1,1,2
101091205336,116.456795,39.973905,1111027380148,2016-08-21,24,260,68386,38.02,1,0,1,1,21,4,2007,4,6,1,1,1,7
101091205809,116.318639,39.933735,1111027381138,2016-06-29,226,328,89374,36.7,1,1,1,1,5,4,1982,3,2,0,1,1,8
101091208602,116.340073,39.899642,1111027380656,2016-08-08,83,846,90000,94,2,1,1,1,28,3,2011,4,6,1,0,1,10
101091209392,116.471215,39.903238,1111027379315,2016-08-25,32,290,47761,60.72,2,1,1,1,16,1,1986,1,6,1,1,1,7
101091209716,116.431552,40.082903,1111027380040,2016-08-28,22,559,32811,170.37,4,2,1,2,5,4,2005,4,2,0,0,0,6
101091210153,116.353219,39.91994,1111027382089,2016-08-14,155,600,73983,81.1,2,1,1,1,7,4,1995,3,2,0,1,0,10
101091210862,116.425063,40.044097,1111027378336,2016-09-26,32,235,37302,63,1,1,0,1,13,3,2011,4,6,1,0,1,7
101091213778,116.38138,40.092631,1111027377945,2016-06-15,36,311,24924,124.78,3,2,1,2,6,4,2007,4,2,0,1,0,6
101091214334,116.480675,39.868869,1111027382783,2016-08-09,110,232,43228,53.67,1,1,1,1,6,4,2006,4,2,0,1,0,7
101091215216,116.384103,39.972885,1111027378248,2016-08-26,101,696,93423,74.5,2,1,1,1,16,1,1985,3,2,1,1,0,10
101091215647,116.265774,40.170928,1111027375904,2016-07-19,53,259,29887,86.66,2,1,1,1,18,4,2010,4,6,1,0,0,6
101091217098,116.315028,39.900525,1111027374941,2016-11-23,86,180,60647,29.68,1,1,1,1,18,3,2008,4,6,1,1,1,8
101091220021,116.376116,40.089084,1111027377944,2016-07-07,38,310,25000,124,3,2,1,2,6,4,2009,3,2,0,1,1,6
101091223613,116.274354,40.170887,1111027379918,2016-07-08,23,265,29776,89,2,1,1,1,18,4,2008,3,6,1,0,0,6
101091225385,116.24585,39.839535,1111027381430,2016-07-07,47,254.5,26464,96.17,2,1,1,1,22,1,2004,1,6,1,1,0,2
101091225642,116.236519,39.898977,1111027376305,2016-07-03,26,149,35477,42,1,1,1,1,6,4,1989,4,2,0,1,0,9
101091226239,116.368607,39.848997,1111027376466,2016-07-26,108,680,53125,128,3,2,1,2,5,4,2005,4,6,0,1,1,2
101091228769,116.387118,39.960732,1111027377018,2016-08-28,93,829,97737,84.82,3,1,1,1,22,1,2003,4,6,1,0,0,10
101091228974,116.352299,40.062427,1111027382146,2016-09-14,107,470,48354,97.2,3,1,1,1,22,1,1996,3,6,1,0,1,8
101091229688,116.378537,39.879671,1111027378981,2016-07-11,29,1623,71549,226.84,4,1,1,3,16,4,2003,4,6,1,1,1,10
101091230622,116.343992,40.078436,1111027379397,2016-08-14,39,376,43219,87,2,1,1,1,17,4,2011,3,6,1,0,1,6
101091233893,116.48837,39.929525,1111027381794,2016-07-05,97,248,42034,59,2,1,1,1,5,4,1981,3,2,0,0,1,7
101091233986,116.504983,39.924139,1111027380485,2016-09-16,119,423,42901,98.6,3,2,1,1,22,1,1999,3,6,1,1,1,7
101091234257,116.284755,39.93453,1111027376911,2016-07-06,27,316.6,40082,78.99,1,1,1,1,19,1,2009,1,6,1,0,1,8
101091237143,116.599448,40.048301,1111027378683,2016-08-10,192,125,17157,72.86,2,1,1,1,6,1,1996,3,2,0,0,0,13
101091238474,116.34663,40.096608,1111027378138,2016-09-22,61,565,40289,140.24,3,1,1,2,6,4,2004,3,2,1,1,1,6
101091239285,116.372987,39.87308,1111027377698,2016-07-07,48,268,58401,45.89,2,1,1,1,6,4,2000,4,2,0,0,0,2
101091240039,116.376966,40.012187,1111027376095,2016-09-15,51,337.5,59524,56.7,2,1,1,1,6,4,1990,3,2,0,0,1,7
101091240283,116.416156,40.082585,1111027380054,2016-07-29,72,305,26992,113,3,1,1,1,32,1,2003,3,2,1,1,1,6
101091240285,116.328915,40.088074,1111027374437,2016-06-30,23,418,27321,153,4,2,1,2,7,4,2000,4,2,0,0,1,6
101091241200,116.297475,39.839905,1111027381821,2016-08-29,31,530,51457,103,2,2,1,1,30,1,2004,4,6,1,0,1,2
101091241301,116.326632,39.992911,1111027377702,2016-09-24,23,748,97906,76.4,3,1,1,1,6,4,1983,3,2,0,0,1,8
101091243473,116.450074,39.9098,1111027376307,2016-09-26,86,415,39151,106,2,0,2,2,18,1,2005,4,6,1,0,1,7
101091243723,116.486709,39.895879,1111027382490,2016-08-17,63,1100,67948,161.89,3,2,1,2,26,1,2004,4,6,1,1,1,7
101091245956,116.220283,40.043636,1111027376008,2016-07-20,28,434,45685,95,2,1,1,1,7,3,2010,1,6,1,0,0,8
101091246516,116.366335,39.877194,1111027381505,2016-11-16,276,362,90500,40,1,1,1,1,6,4,1987,3,2,0,0,0,10
101091247744,116.304348,39.972967,1111027375382,2016-08-25,41,718,79840,89.93,2,2,1,1,16,1,2004,4,6,1,0,1,8
101091249818,116.429195,40.069019,1111027380041,2016-08-09,126,264,29885,88.34,2,1,1,1,6,4,1999,3,2,0,1,0,6
101091250504,116.329972,40.174041,1111027379664,2017-03-08,131,435,31967,136.08,3,2,1,2,6,4,2003,4,2,0,1,0,6
101091252581,116.162938,39.939005,1111027378401,2016-07-30,15,175.8,29542,59.51,2,1,1,1,6,4,1991,3,6,0,1,0,9
101091255742,116.465918,39.898826,1111027382010,2016-07-13,16,326.5,30802,106,1,1,0,1,30,1,2004,3,6,1,1,1,7
101091257265,116.509448,39.874885,1111027375889,2016-08-24,22,920,46884,196.23,4,2,1,2,32,3,2015,2,6,1,0,1,7
101091258207,116.373014,39.859478,1111027374270,2016-08-22,55,220,48046,45.79,1,1,1,1,18,1,1998,4,6,1,0,1,2
101091259274,116.466857,39.810015,1111057864000,2016-06-30,15,690,54331,127,2,2,1,2,9,4,2013,4,6,1,0,1,4
101091261500,116.320535,39.890098,1111027379963,2016-07-31,138,194.5,39980,48.65,1,1,1,1,15,1,1991,4,6,1,0,1,2
101091261839,116.342241,40.038962,1111027380722,2016-08-17,17,1198,76306,157,3,2,1,2,18,3,2011,4,6,1,0,0,8
101091265459,116.511963,39.918936,1111027375676,2016-06-17,4,878,57646,152.31,4,2,1,2,14,3,2008,4,6,1,1,0,7
101091270995,116.499423,39.900278,1111027377154,2016-09-25,174,375,56750,66.08,1,1,1,1,23,3,2005,4,6,1,0,1,7
101091271195,116.560168,40.110054,1111027380329,2016-06-27,71,530,25359,209,4,2,1,2,3,4,2000,3,2,0,1,0,13
101091271793,116.340073,39.899642,1111027380656,2016-10-09,95,450,68182,66,1,1,1,1,25,1,2012,4,6,1,0,1,10
101091273308,116.337135,40.044991,1111027378913,2016-07-18,59,319,50555,63.1,1,0,1,1,19,3,2003,4,6,1,1,0,8
101091274299,116.462517,39.931273,1111027375334,2016-08-30,41,480,74166,64.72,2,1,1,1,6,4,1988,4,6,0,1,1,7
101091275258,116.330198,40.074228,1111027381003,2016-11-07,121,598,49146,121.68,3,2,1,2,10,4,2007,3,6,1,1,1,6
101091278334,116.355289,39.949983,1111027376439,2016-06-21,35,395,57597,68.58,1,0,1,1,16,3,2005,4,6,1,1,1,8
101091278446,116.315445,40.074203,1111047349969,2016-07-11,36,385,42234,91.16,2,1,1,1,18,4,2014,4,6,1,0,0,6
101091279511,116.310177,39.949819,1111027382779,2016-11-15,50,900,46392,194,2,2,1,2,14,1,2000,4,6,1,1,1,8
101091279588,116.318694,40.087485,1111027375875,2016-07-31,45,315,26605,118.4,3,1,1,2,6,4,2006,1,6,0,0,0,6
101091280678,116.530553,39.921425,1111027381021,2016-08-15,32,298,46534,64.04,1,1,1,1,22,3,2005,4,6,1,0,1,7
101091281907,116.479409,39.929394,1111027378367,2016-08-19,4,205,45224,45.33,1,0,0,1,20,1,2004,3,6,1,1,1,7
101091282107,116.469302,39.929539,1111027379876,2016-08-30,13,300,53572,56,2,1,1,1,15,3,1985,3,6,1,0,1,7
101091282723,116.265066,40.166068,1111027379515,2016-07-13,21,84,28966,29,1,0,1,1,18,4,2010,4,6,1,0,0,6
101091283009,116.453712,39.940847,1111027380731,2016-09-17,145,382,56152,68.03,2,1,1,1,4,4,1958,3,2,0,0,1,7
101091283459,116.294131,39.942343,1111027381709,2016-06-20,218,550,66619,82.56,2,1,1,1,15,3,2009,4,6,1,0,1,8
101091284088,116.20787,39.938503,1111027381805,2016-09-12,37,568,43359,131,3,2,1,2,25,1,2007,3,6,1,0,0,9
101091285903,116.447036,39.925147,1111027379111,2016-06-26,29,247,57309,43.1,1,1,1,1,6,4,1988,4,4,0,1,0,7
101091286426,116.331446,40.085293,1111027374438,2016-08-09,111,330,37840,87.21,2,1,1,1,6,4,2000,2,2,0,1,0,6
101091287732,116.479409,39.929394,1111027378367,2017-02-28,49,545,42672,127.72,1,0,0,0,20,1,2004,3,6,1,1,1,7
101091288055,116.238792,39.852889,1111027381738,2016-08-17,13,435,33874,128.42,3,1,1,2,6,4,2004,1,2,0,1,0,2
101091290305,116.571828,40.066974,1111027380138,2017-02-15,101,520,33122,157,3,2,1,2,14,3,2001,3,2,1,0,0,13
101091290951,116.455694,39.807011,1111027381865,2016-06-16,36,400,16954,235.94,5,3,1,6,6,4,2002,3,6,0,1,0,4
101091292754,116.466096,39.878927,1111027381790,2016-08-19,4,575,31688,181.46,3,2,1,2,28,1,2002,1,6,1,1,1,7
101091293785,116.431552,40.082903,1111027380040,2016-07-30,15,385,28291,136.09,3,2,1,2,18,4,2005,4,6,1,0,0,6
101091295406,116.336897,40.062254,1111027379085,2016-07-05,20,92,19773,46.53,1,0,0,1,23,1,2009,4,6,1,0,0,6
101091297070,116.481385,39.874867,1111027378657,2016-08-10,31,223,44807,49.77,1,1,1,1,24,1,1996,3,6,1,1,1,7
101091297388,116.269851,39.897262,1111027378928,2016-08-17,125,209,37489,55.75,2,1,1,1,6,4,1994,4,2,0,0,0,2
101091297736,116.497474,39.810115,1111027377957,2016-08-13,64,145,29000,50,1,1,1,1,24,1,2011,1,6,1,0,1,3
101091298084,116.483398,39.989083,1111027382477,2016-07-31,151,285,48944,58.23,2,1,1,1,6,4,1995,3,2,0,1,1,7
101091303944,116.328035,40.078668,1111027378235,2016-08-18,53,430,32485,132.37,3,2,1,2,6,4,2000,4,2,0,1,1,6
101091304781,116.175983,39.767012,1111027375833,2016-08-29,71,225,24457,92,2,1,1,1,11,4,2006,4,6,1,1,0,5
101091307501,116.458721,39.817347,1111027381363,2016-08-28,212,448,37025,121,3,1,1,2,6,4,2002,3,2,1,1,0,4
101091308345,116.433845,40.007448,1111027377295,2017-02-13,224,650,97452,66.7,1,1,1,1,15,4,2006,4,6,1,0,1,7
101091312031,116.437968,39.959943,1111027382526,2016-06-21,26,250.8,56449,44.43,1,1,1,1,14,3,1983,4,6,1,0,1,7
101091312137,116.368256,39.894737,1111027380805,2016-07-31,26,420,61020,68.83,1,1,1,1,25,1,2003,3,6,1,0,1,10
101091314018,116.359157,39.898659,1111027380596,2016-10-05,103,510,67523,75.53,3,1,1,1,6,4,1984,4,2,0,1,1,10
101091315152,116.352882,40.05023,1111027378224,2016-08-17,113,400,57972,69,1,1,1,1,18,4,2007,4,6,1,1,1,8
101091315537,116.465611,39.897805,1111027374684,2016-06-20,12,328,41704,78.65,2,1,1,1,24,1,1997,3,6,1,1,1,7
101091315593,116.441781,39.991956,1111027379657,2016-06-27,45,530,65651,80.73,2,1,1,1,14,4,1996,3,6,1,1,0,7
101091316641,116.346469,39.882483,1111027377722,2016-06-26,238,500,57098,87.57,2,1,1,1,24,3,2004,4,6,1,0,0,10
101091317185,116.330519,39.889832,1111027377261,2016-06-24,42,605,47455,127.49,3,2,1,1,18,1,2001,3,6,1,1,1,10
101091320328,116.683117,40.127185,1111027381881,2016-06-25,13,396,26065,151.93,3,2,1,2,20,3,2005,4,2,1,1,0,13
101091320388,116.47136,40.012307,1111043093784,2016-08-12,58,1380,84897,162.55,3,2,1,2,28,4,2012,4,6,1,0,1,7
101091321296,116.480913,39.994393,1111027380309,2016-06-30,51,370,49960,74.06,3,1,1,1,16,1,1988,1,6,1,1,1,7
101091322696,116.472888,39.986053,1111027374465,2016-09-25,33,499,48736,102.39,2,1,1,1,22,1,1998,3,6,1,0,0,7
101091323639,116.501958,39.882586,1111027379326,2016-08-24,27,315,52110,60.45,1,1,1,1,21,3,2006,4,6,1,0,1,7
101091331575,116.417902,40.004014,1111027382176,2016-07-26,96,358,64227,55.74,2,1,1,1,6,4,1991,4,2,0,0,1,7
101091331616,116.330345,39.984336,1111027373798,2016-09-06,22,728,107693,67.6,2,1,1,1,16,1,1985,4,6,1,1,1,8
101091331706,116.508281,39.915816,1111027379834,2016-08-21,65,229,57946,39.52,1,0,1,1,9,4,2008,3,6,1,0,1,7
101091331854,116.594801,39.928019,1111027375966,2016-07-31,86,406,40600,100,2,1,1,2,22,1,2004,4,6,1,1,1,7
101091332971,116.594801,39.928019,1111027375966,2016-06-22,134,240.5,39556,60.8,1,0,1,1,22,1,2007,4,6,1,1,1,7
101091333806,116.471824,39.963559,1111027377169,2016-06-16,2,1080,36611,295,4,2,1,3,28,1,2001,4,6,1,1,0,7
101091334418,116.429654,40.043021,1111048258943,2016-08-10,69,425,46704,91,2,1,1,1,26,4,2014,2,6,1,0,0,7
101091334572,116.446534,39.959314,1111027377820,2016-08-27,62,430,51851,82.93,2,1,1,1,18,1,1989,3,6,1,1,1,7
101091335424,116.427822,39.870559,1111027378724,2016-07-11,43,309.8,44512,69.6,2,1,1,1,15,1,1991,4,6,1,1,1,2
101091336282,116.600019,40.057533,1111027376036,2016-06-30,32,193,23254,83,3,1,1,1,6,4,1994,3,2,0,1,0,7
101091336844,116.211223,39.768297,1111053689921,2016-07-07,101,200,35088,57,1,1,1,1,21,1,2012,4,6,1,0,1,5
101091338306,116.42537,40.052808,1111027376257,2016-08-31,113,500,56180,89,2,2,1,1,25,3,2008,3,6,1,1,1,7
101091340952,116.498928,39.916407,1111027378193,2016-08-17,44,330,43422,76,2,1,1,1,24,1,1996,4,6,1,0,1,7
101091341310,116.381531,40.089564,1111027377943,2016-07-04,94,249,24856,100.18,2,1,1,1,6,4,2009,3,2,0,1,0,6
101091343530,116.477847,39.99302,1111027380587,2016-08-29,139,480,37500,128,3,2,1,2,6,4,1998,3,2,0,0,1,7
101091343878,116.16608,39.771077,1111027377578,2016-07-08,40,166,17950,92.48,2,1,1,1,15,1,2011,4,6,1,0,0,5
101091343957,116.571828,40.066974,1111027380138,2016-07-19,10,376,28060,134,3,2,1,2,14,3,2001,4,2,1,0,0,13
101091344754,116.44233,40.055139,1111027379985,2016-08-26,82,1045,61471,170,3,2,1,2,27,4,2014,4,6,1,0,1,7
101091345177,116.326983,39.961832,1111027380241,2016-09-04,225,393,77668,50.6,2,1,1,1,5,4,1984,3,4,0,1,1,8
101091345359,116.427682,40.050832,1111027376254,2016-06-28,16,443.5,40793,108.72,2,2,1,2,25,1,2004,4,6,1,1,1,7
101091345803,116.506155,39.946339,1111027374229,2016-08-20,21,2600,83871,310,4,2,1,3,18,4,2009,4,6,1,0,0,7
101091345850,116.37921,40.01336,1111027381933,2017-02-22,58,330,71662,46.05,1,0,1,1,18,3,2005,3,6,1,0,1,7
101091349661,116.334012,39.894005,1111027379690,2016-08-22,57,588,61321,95.89,2,1,1,1,6,4,2003,4,2,0,1,1,10
101091350325,116.349509,39.872813,1111027377485,2016-07-26,21,600,48000,125,3,2,1,2,30,1,2007,2,6,1,0,0,2
101091351584,116.232119,40.223852,1111027377917,2016-07-13,52,140,25455,55,1,0,1,1,15,1,2009,4,6,1,1,1,6
101091354687,116.34724,39.896217,1111027374591,2016-07-07,48,660,62054,106.36,3,1,1,1,24,1,1999,3,6,0,1,1,10
101091357444,116.673912,40.209832,1111027377882,2016-07-11,27,200,12821,156,3,3,1,2,6,4,2008,1,6,1,0,0,13
101091357466,116.673912,40.209832,1111027377882,2016-07-11,39,160,10257,156,3,3,1,2,6,4,2008,1,6,1,0,0,13
101091358225,116.428411,40.135623,1111027376250,2016-08-31,45,273,25046,109,3,1,1,1,6,4,1999,3,2,0,1,0,6
101091358296,116.383332,39.962892,1111027373865,2016-08-14,66,647,95148,68,2,1,1,1,5,4,1984,3,2,0,1,1,10
101091358706,116.154608,39.726495,1111027379063,2016-07-29,93,210,23311,90.09,2,1,1,1,13,4,2008,2,6,1,1,0,5
101091359026,116.530566,39.827437,1111027380983,2016-08-30,47,175,32408,54,1,1,1,1,6,4,2004,1,2,0,1,0,4
101091359194,116.431552,40.082903,1111027380040,2016-07-28,32,307,28236,108.73,2,2,1,2,12,4,2005,3,6,1,0,0,6
101091359312,116.425063,40.044097,1111027378336,2016-06-21,38,137,30445,45,1,0,1,1,13,3,2011,3,6,1,0,1,7
101091359368,116.224012,39.763726,1111053458322,2016-07-25,31,247,30494,81,2,1,1,1,20,3,2012,2,6,1,0,1,5
101091363265,116.426617,39.867648,1111027377942,2016-07-08,92,260,38062,68.31,2,1,1,1,18,3,1998,3,6,1,0,1,2
101091364191,116.441446,39.943621,1111027374081,2016-09-15,92,449.5,79699,56.4,2,1,1,1,18,3,1991,4,2,1,1,1,1
101091364332,116.157467,39.730412,1111045972696,2016-10-27,148,60,15076,39.8,1,1,1,1,4,4,2001,1,2,0,0,1,5
101091364483,116.154608,39.726495,1111027379063,2016-09-18,215,102,27733,36.78,2,2,1,1,9,4,2013,4,6,1,0,0,5
101091364624,116.488446,39.893803,1111027382491,2016-06-27,85,680,75347,90.25,2,1,1,1,16,4,2008,4,6,1,1,1,7
101091367230,116.619167,39.915851,1111027379066,2016-06-27,72,240,26949,89.06,2,2,1,1,10,4,2006,3,6,1,1,0,7
101091369729,116.399018,39.978141,1111027382251,2016-09-13,144,698,90298,77.3,3,1,1,1,6,4,1984,3,2,0,1,1,10
101091370260,116.459113,39.917993,1111027380434,2016-07-31,11,545,59891,91,1,1,1,1,16,1,2005,4,6,1,1,1,7
101091370293,116.357513,40.0711,1111027380996,2017-02-20,166,528,57902,91.19,2,1,1,1,24,1,2003,4,6,1,1,1,8
101091371434,116.414693,40.009808,1111027375627,2016-07-28,89,650,52000,125,2,1,1,2,12,4,1998,4,6,1,1,1,7
101091371474,116.346109,39.756539,1111027375859,2016-07-04,48,129,29061,44.39,1,1,1,1,6,4,1992,4,2,0,0,1,4
101091372287,116.421128,40.068301,1111027377809,2016-06-16,32,97,20422,47.5,1,0,1,1,10,3,2008,1,6,1,0,1,6
101091372445,116.192392,39.778845,1111056093957,2016-07-04,47,186,26572,70,2,1,1,1,9,4,2012,3,6,1,0,0,5
101091372592,116.430562,40.045549,1111027376255,2016-07-20,84,458,44596,102.7,2,2,1,2,26,1,2005,4,6,1,1,0,7
101091372749,116.372543,39.927054,1111027380621,2016-09-22,64,1126,119116,94.53,2,2,1,1,11,3,2008,4,6,1,0,1,10
101091375417,116.498691,39.922943,1111027377597,2016-08-21,17,636,71229,89.29,2,1,1,1,24,4,2011,4,6,1,1,0,7
101091375770,116.387037,39.95917,1111027377017,2016-06-29,73,524.5,92734,56.56,1,1,1,1,6,4,2003,1,6,0,1,1,10
101091377770,116.350167,40.038259,1111027379405,2016-07-13,68,400,67115,59.6,2,1,1,1,7,4,1998,4,2,0,0,0,8
101091378584,116.287746,40.038617,1111027381142,2016-07-06,52,1660,62006,267.72,4,2,1,3,7,4,2009,4,6,1,0,1,8
101091380288,116.43942,40.072066,1111027380051,2016-08-05,23,390,19630,198.68,3,2,1,2,32,1,2001,4,6,1,0,0,6
101091381820,116.469961,39.965058,1111027380762,2016-06-29,30,295,52849,55.82,2,1,1,1,6,4,1991,3,2,0,0,1,7
101091381933,116.336945,39.882166,1111027376034,2016-06-27,66,505,61586,82,2,1,1,1,25,1,2003,4,6,1,0,0,10
101091383106,116.27588,40.17221,1111027375908,2016-09-10,26,27.4,16667,16.41,1,0,0,1,28,3,2011,1,6,1,0,0,6
101091383631,116.697632,39.920038,1111046300865,2016-07-31,73,475,54598,87,3,2,1,1,20,3,2012,2,6,1,0,0,11
101091384937,116.429141,40.04247,1111027376231,2016-06-30,83,265,34416,77,3,1,1,1,4,4,1979,3,4,0,1,1,7
101091386389,116.263323,40.218013,1111027376565,2016-07-31,40,181,26815,67.5,2,1,1,1,6,4,1998,3,2,0,0,0,6
101091386562,116.245325,40.233363,1111027375589,2016-06-20,9,198,23295,85,2,1,1,1,6,4,2002,3,2,0,1,1,6
101091387546,116.407662,40.052673,1111027377553,2016-08-29,90,436.8,37897,115.26,3,1,1,2,6,4,2005,4,2,0,1,0,6
101091387621,116.413532,39.970005,1111027375601,2016-08-21,27,345,56558,61,2,1,1,1,14,3,1994,3,6,1,0,0,7
101091388620,116.328627,39.979037,1111027382321,2016-08-21,82,590,80602,73.2,3,1,1,1,6,4,1988,4,2,0,1,1,8
101091388798,116.441336,39.963162,1111027374409,2016-10-30,117,468,60481,77.38,1,2,1,1,23,1,2002,4,6,1,0,1,7
101091388883,116.41917,40.124757,1111027380872,2016-08-26,34,337,20233,166.56,3,1,1,2,6,4,1999,4,2,0,1,0,6
101091389647,116.484125,39.832234,1111027378054,2016-09-17,66,440,24065,182.84,3,2,1,1,5,4,2003,3,2,0,1,0,7
101091390130,116.348282,39.892777,1111027378040,2016-07-27,64,1260,82835,152.11,3,2,1,2,29,1,2006,4,6,1,0,1,10
101091391232,116.459113,39.917993,1111027380434,2016-12-08,8,2100,66652,315.07,3,2,2,2,30,1,2005,4,6,1,0,1,7
101091391301,116.279545,40.144739,1111027378433,2016-06-16,77,175,21085,83,3,1,1,1,6,4,1999,1,4,0,1,0,6
101091392312,116.329472,39.977829,1111027379678,2016-08-28,41,437,82453,53,2,1,1,1,6,4,1985,3,2,0,0,1,8
101091393456,116.48072,39.884041,1111027378261,2016-06-29,65,355,30851,115.07,3,1,1,1,6,4,1995,1,2,0,1,1,7
101091394038,116.151387,40.151709,1111027375742,2016-08-25,5,335,22186,151,3,2,1,2,6,4,2006,4,6,0,1,0,6
101091394636,116.465557,39.93119,1111027379567,2016-08-08,26,1500,64656,232,3,2,1,3,21,3,2010,1,6,1,0,0,7
101091395233,116.369558,39.904209,1111027376344,2016-09-11,192,505,86488,58.39,3,0,0,0,6,4,1982,4,2,0,0,1,10
101091395594,116.426878,39.998216,1111027379732,2016-07-19,74,303,49673,61,1,1,1,1,6,4,2002,4,2,0,1,1,7
101091395925,116.386492,39.903916,1111027382627,2016-07-29,36,1070,99185,107.88,2,2,1,1,12,3,2004,4,6,1,1,0,10
101091396668,116.354039,39.900277,1111027379923,2016-07-24,233,348,57050,61,2,1,1,1,7,4,1985,3,2,0,1,0,10
101091396764,116.501166,39.91891,1111027382214,2016-07-30,182,422,49145,85.87,1,2,1,1,26,1,2003,3,6,1,1,1,7
101091397623,116.194945,39.777521,1111062781766,2016-09-02,32,366,27939,131,3,2,1,2,18,4,2014,4,6,1,0,0,5
101091397710,116.402242,39.973402,1111027375610,2016-08-25,76,415,62201,66.72,2,1,1,1,16,4,1987,3,6,1,1,1,7
101091399575,116.382621,39.957951,1111027373850,2016-07-24,63,630,124753,50.5,1,1,0,1,7,4,2009,4,6,1,1,1,10
101091401736,116.311823,39.97856,1111027380245,2016-08-22,77,615,86498,71.1,3,1,1,1,10,4,1989,4,6,1,0,1,8
101091402315,116.48837,39.929525,1111027381794,2016-08-08,199,195,53631,36.36,1,1,1,1,6,4,1983,3,2,0,0,1,7
101091403069,116.46628,39.991363,1111027377512,2016-11-26,154,300,52284,57.38,1,0,1,1,31,1,2005,3,6,1,1,0,7
101091403638,116.378537,39.879671,1111027378981,2016-07-31,62,1690,71140,237.56,4,2,1,3,16,4,2003,3,6,1,1,1,10
101091404947,116.385135,39.977329,1111027376971,2016-09-20,47,220,40000,55,1,0,1,1,30,1,2010,4,6,1,0,1,8
101091406987,116.383392,39.890378,1111027382705,2016-08-21,69,890,100588,88.48,2,1,1,1,18,3,2009,4,6,1,0,1,10
101091407418,116.476467,39.888742,1111027378489,2016-07-05,67,305,36624,83.28,3,1,1,1,18,1,1994,3,6,1,1,1,7
101091407718,116.147569,39.903963,1111052133592,2016-06-17,36,310,34483,89.9,3,1,1,1,24,4,2013,4,6,1,0,0,12
101091407960,116.288489,39.928841,1111027373697,2016-07-19,18,466,67342,69.2,3,1,1,1,6,4,1990,3,4,0,1,0,8
101091408187,116.391726,39.978788,1111027382272,2016-08-26,140,660,99849,66.1,2,1,1,1,6,4,1989,4,2,0,1,1,10
101091409891,116.425063,40.044097,1111027378336,2016-12-16,89,249,39275,63.4,1,1,1,1,13,3,2011,4,6,1,0,1,7
101091410815,116.461138,39.955386,1111027381353,2016-07-12,4,1080,67345,160.37,2,2,1,2,16,1,2009,4,6,1,1,1,7
101091411906,116.354135,39.916877,1111027379803,2016-09-24,58,550,94179,58.4,2,1,1,1,18,1,1992,3,2,1,0,1,10
101091412414,116.484125,39.832234,1111027378054,2016-06-26,22,690,25275,273,6,3,1,3,4,4,2003,3,4,0,0,0,7
101091413038,116.32922,39.892447,1111027379961,2016-08-30,179,318,54951,57.87,2,1,1,1,6,4,1989,3,2,0,1,1,2
